						categories

INSERT INTO `categories` (`id`, `title`, `description`, `slug`, `image`, `created_at`, `updated_at`) VALUES
(1, 'Electronics', 'Perfect gift for friends and family', 1, 'img-1.png', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(2, 'Women', 'Made from eco-friendly and sustainable materials', 1, 'img-2.png', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(3, 'Men', 'Available in a variety of colors and sizes', 1, 'img-3.png', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(4, 'Home', 'Affordable and stylish option for everyday use', 1, 'img-5.png', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(5, 'Beauty', 'Easy to clean and maintain', 1, 'img-11.png', '0000-00-00 00:00:00', '0000-00-00 00:00:00');




						sub_categories

INSERT INTO `sub_categories` (`id`, `category_id`, `title`, `description`, `created_at`, `updated_at`) VALUES
(1, 1, 'Phone', 'Affordable and stylish option for everyday use', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(2, 3, 'Men Shoes', 'Comfortable fit with adjustable straps', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(3, 4, 'Kitchen', 'Comfortable fit with adjustable straps', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(4, 2, 'Women Shoes', 'Available in a variety of colors and sizes', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(5, 2, 'Women Pants', 'Designed for maximum performance and efficiency', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(6, 1, 'Radio', 'High-quality product with durable materials', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(7, 4, 'Bed', 'Easy to clean and maintain', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(8, 4, 'Chair', 'Comfortable fit with adjustable straps', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(9, 3, 'Men T-Shirts', 'Available in a variety of colors and sizes', '0000-00-00 00:00:00', '0000-00-00 00:00:00'),
(10, 3, 'Men Pants', 'High-quality product with durable materials', '0000-00-00 00:00:00', '0000-00-00 00:00:00');




						Products

insert into products (id, sub_category_id, title, slog, description, manufacturer_name, manufacturer_brand, unit_price, discount, barcode, track_qty, qty, status, created_at, updated_at) values (1, 9, 'Fitness Tracker', 'Just In', 'Versatile and multi-functional design', 'HP', 'Sony', 147.13, 15.58, '294590367681', 'no', 4, 0, '21-07-2022', '03-06-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (660, 145, 'NULL', 'img-02.png', '3XL', '18-06-2023', '18-11-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (661, 157, 'NULL', 'img-03.png', '2XL', '22-08-2023', '23-10-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (662, 50, 'NULL', 'img-02.png', 'S', '11-08-2022', '09-10-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (663, 194, 'NULL', 'img-01.png', 'XL', '09-02-2023', '25-11-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (664, 108, 'NULL', 'img-04.png', 'M', '16-11-2022', '27-08-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (665, 68, 'NULL', 'img-04.png', 'S', '13-03-2023', '26-03-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (666, 27, 'NULL', 'img-04.png', '2XL', '28-12-2022', '27-11-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (667, 191, 'NULL', 'img-02.png', 'M', '25-10-2023', '13-04-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (668, 93, 'NULL', 'img-04.png', 'XS', '06-11-2023', '11-12-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (669, 37, 'NULL', 'img-01.png', 'M', '09-11-2023', '09-04-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (670, 45, 'NULL', 'img-04.png', '3XL', '22-06-2023', '05-10-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (671, 183, 'NULL', 'img-01.png', 'L', '18-02-2023', '25-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (672, 124, 'NULL', 'img-02.png', 'XS', '10-08-2023', '08-04-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (673, 167, 'NULL', 'img-02.png', 'XS', '29-09-2022', '28-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (674, 61, 'NULL', 'img-03.png', 'L', '22-12-2022', '17-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (675, 110, 'NULL', 'img-03.png', 'S', '06-03-2023', '16-07-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (676, 72, 'NULL', 'img-01.png', '2XL', '19-08-2023', '30-06-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (677, 152, 'NULL', 'img-04.png', 'L', '27-11-2022', '23-06-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (678, 112, 'NULL', 'img-01.png', 'S', '08-03-2023', '17-09-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (679, 82, 'NULL', 'img-03.png', 'S', '06-12-2022', '28-09-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (680, 27, 'NULL', 'img-05.png', 'S', '09-08-2023', '23-07-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (681, 162, 'NULL', 'img-05.png', 'XS', '12-05-2022', '18-11-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (682, 115, 'NULL', 'img-03.png', 'L', '20-11-2023', '04-09-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (683, 77, 'NULL', 'img-03.png', 'S', '03-10-2023', '13-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (684, 51, 'NULL', 'img-05.png', 'S', '07-03-2023', '21-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (685, 55, 'NULL', 'img-04.png', 'XL', '13-06-2023', '14-01-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (686, 117, 'NULL', 'img-02.png', 'L', '22-09-2022', '01-02-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (687, 79, 'NULL', 'img-05.png', '3XL', '22-03-2022', '02-09-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (688, 179, 'NULL', 'img-01.png', 'L', '17-05-2023', '13-04-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (689, 177, 'NULL', 'img-01.png', '2XL', '27-04-2023', '14-02-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (690, 18, 'NULL', 'img-04.png', 'S', '27-03-2023', '04-10-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (691, 16, 'NULL', 'img-02.png', 'XS', '16-05-2022', '08-01-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (692, 198, 'NULL', 'img-02.png', 'XS', '19-01-2023', '13-06-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (693, 36, 'NULL', 'img-05.png', 'XL', '31-01-2022', '21-02-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (694, 43, 'NULL', 'img-01.png', '2XL', '02-05-2022', '03-12-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (695, 57, 'NULL', 'img-03.png', 'S', '23-08-2022', '30-11-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (696, 61, 'NULL', 'img-05.png', 'L', '19-12-2023', '15-03-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (697, 187, 'NULL', 'img-01.png', 'M', '06-05-2022', '18-05-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (698, 84, 'NULL', 'img-05.png', 'M', '09-06-2023', '10-10-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (699, 73, 'NULL', 'img-04.png', '3XL', '15-01-2023', '17-06-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (700, 194, 'NULL', 'img-02.png', 'L', '10-08-2023', '16-03-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (701, 120, 'NULL', 'img-05.png', 'S', '12-08-2023', '28-03-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (702, 77, 'NULL', 'img-04.png', 'XS', '10-12-2022', '24-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (703, 100, 'NULL', 'img-01.png', 'M', '26-08-2023', '02-05-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (704, 30, 'NULL', 'img-03.png', 'M', '13-11-2023', '19-01-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (705, 53, 'NULL', 'img-04.png', '3XL', '17-08-2023', '12-04-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (706, 30, 'NULL', 'img-05.png', '3XL', '09-10-2022', '01-12-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (707, 68, 'NULL', 'img-01.png', 'S', '22-12-2023', '31-07-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (708, 142, 'NULL', 'img-03.png', 'L', '26-11-2023', '26-02-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (709, 190, 'NULL', 'img-04.png', 'L', '19-07-2022', '07-11-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (710, 87, 'NULL', 'img-01.png', '2XL', '06-02-2023', '01-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (711, 181, 'NULL', 'img-04.png', 'S', '16-01-2022', '15-04-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (712, 1, 'NULL', 'img-03.png', '2XL', '24-09-2023', '06-07-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (713, 138, 'NULL', 'img-01.png', 'XL', '11-05-2022', '17-11-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (714, 142, 'NULL', 'img-01.png', 'L', '08-08-2022', '14-02-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (715, 127, 'NULL', 'img-03.png', 'S', '22-05-2023', '15-12-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (716, 127, 'NULL', 'img-03.png', 'M', '28-10-2022', '17-09-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (717, 22, 'NULL', 'img-05.png', 'XS', '09-10-2023', '08-07-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (718, 78, 'NULL', 'img-04.png', '2XL', '26-12-2023', '06-08-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (719, 9, 'NULL', 'img-01.png', 'XL', '14-09-2023', '17-07-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (720, 66, 'NULL', 'img-04.png', '2XL', '29-10-2023', '03-02-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (721, 146, 'NULL', 'img-03.png', 'XS', '30-06-2023', '06-09-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (722, 151, 'NULL', 'img-01.png', 'L', '18-11-2022', '10-02-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (723, 14, 'NULL', 'img-05.png', 'S', '04-03-2022', '01-12-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (724, 16, 'NULL', 'img-04.png', 'L', '14-04-2022', '07-07-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (725, 3, 'NULL', 'img-04.png', 'M', '12-12-2022', '16-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (726, 33, 'NULL', 'img-02.png', 'XS', '05-04-2022', '15-11-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (727, 198, 'NULL', 'img-02.png', 'XL', '19-11-2022', '23-09-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (728, 111, 'NULL', 'img-04.png', 'XL', '02-03-2023', '28-05-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (729, 22, 'NULL', 'img-02.png', 'XS', '09-07-2023', '09-10-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (730, 64, 'NULL', 'img-02.png', 'XS', '01-12-2022', '22-04-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (731, 135, 'NULL', 'img-04.png', 'S', '10-04-2022', '01-01-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (732, 62, 'NULL', 'img-02.png', 'S', '22-07-2023', '28-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (733, 96, 'NULL', 'img-02.png', 'M', '12-03-2023', '12-10-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (734, 120, 'NULL', 'img-04.png', '3XL', '27-11-2022', '26-02-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (735, 113, 'NULL', 'img-04.png', 'M', '15-03-2022', '05-02-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (736, 81, 'NULL', 'img-04.png', 'XS', '22-01-2022', '10-12-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (737, 119, 'NULL', 'img-02.png', 'XL', '20-10-2023', '07-07-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (738, 175, 'NULL', 'img-02.png', 'L', '09-04-2022', '09-07-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (739, 142, 'NULL', 'img-03.png', 'L', '21-06-2023', '10-12-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (740, 150, 'NULL', 'img-05.png', 'XS', '10-03-2022', '11-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (741, 18, 'NULL', 'img-01.png', 'S', '26-03-2023', '30-01-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (742, 119, 'NULL', 'img-01.png', 'XS', '28-02-2023', '13-04-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (743, 26, 'NULL', 'img-05.png', 'L', '10-08-2023', '15-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (744, 43, 'NULL', 'img-02.png', '3XL', '24-01-2023', '07-12-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (745, 6, 'NULL', 'img-03.png', 'L', '24-06-2022', '29-11-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (746, 63, 'NULL', 'img-03.png', 'S', '04-02-2022', '13-09-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (747, 194, 'NULL', 'img-01.png', 'M', '04-11-2022', '19-11-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (748, 197, 'NULL', 'img-01.png', 'L', '22-04-2022', '11-06-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (749, 152, 'NULL', 'img-04.png', '3XL', '18-12-2022', '28-07-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (750, 104, 'NULL', 'img-04.png', 'L', '05-10-2023', '12-05-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (751, 78, 'NULL', 'img-05.png', 'M', '31-10-2023', '27-06-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (752, 161, 'NULL', 'img-01.png', 'XS', '19-06-2022', '02-01-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (753, 167, 'NULL', 'img-05.png', '2XL', '16-03-2023', '31-03-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (754, 65, 'NULL', 'img-01.png', 'M', '06-02-2022', '31-05-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (755, 129, 'NULL', 'img-02.png', 'M', '03-05-2022', '27-01-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (756, 18, 'NULL', 'img-05.png', '3XL', '16-05-2022', '10-05-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (757, 96, 'NULL', 'img-01.png', 'L', '01-12-2023', '28-11-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (758, 102, 'NULL', 'img-01.png', 'M', '12-09-2023', '21-07-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (759, 175, 'NULL', 'img-03.png', 'S', '28-12-2023', '14-04-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (760, 92, 'NULL', 'img-05.png', '3XL', '19-12-2023', '12-02-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (761, 198, 'NULL', 'img-03.png', 'L', '20-03-2023', '04-01-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (762, 80, 'NULL', 'img-05.png', 'XS', '02-11-2022', '03-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (763, 191, 'NULL', 'img-04.png', 'XL', '07-06-2022', '04-02-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (764, 145, 'NULL', 'img-05.png', 'M', '14-01-2022', '07-11-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (765, 188, 'NULL', 'img-03.png', 'S', '02-12-2022', '03-06-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (766, 113, 'NULL', 'img-01.png', 'XL', '14-11-2023', '19-04-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (767, 90, 'NULL', 'img-04.png', 'XL', '01-01-2022', '28-11-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (768, 154, 'NULL', 'img-04.png', '2XL', '23-09-2023', '16-07-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (769, 112, 'NULL', 'img-01.png', 'L', '27-03-2022', '07-06-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (770, 10, 'NULL', 'img-02.png', 'XS', '01-08-2023', '18-01-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (771, 185, 'NULL', 'img-01.png', 'S', '10-07-2023', '22-11-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (772, 148, 'NULL', 'img-02.png', 'M', '17-03-2023', '05-03-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (773, 177, 'NULL', 'img-02.png', 'M', '11-11-2023', '11-07-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (774, 193, 'NULL', 'img-03.png', 'XL', '28-08-2022', '23-04-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (775, 179, 'NULL', 'img-05.png', '3XL', '22-10-2023', '24-04-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (776, 116, 'NULL', 'img-01.png', 'S', '07-11-2023', '02-10-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (777, 14, 'NULL', 'img-03.png', 'L', '29-10-2022', '27-08-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (778, 85, 'NULL', 'img-03.png', '3XL', '09-01-2023', '27-02-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (779, 33, 'NULL', 'img-01.png', '3XL', '01-10-2023', '23-02-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (780, 108, 'NULL', 'img-03.png', 'XL', '06-02-2023', '19-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (781, 47, 'NULL', 'img-02.png', '2XL', '20-06-2022', '16-09-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (782, 30, 'NULL', 'img-05.png', '3XL', '11-09-2022', '28-11-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (783, 143, 'NULL', 'img-01.png', '2XL', '06-11-2023', '02-09-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (784, 179, 'NULL', 'img-03.png', 'M', '14-11-2022', '30-07-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (785, 178, 'NULL', 'img-04.png', 'XL', '19-08-2022', '08-03-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (786, 58, 'NULL', 'img-01.png', 'S', '05-11-2022', '04-03-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (787, 168, 'NULL', 'img-04.png', 'S', '18-08-2022', '25-09-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (788, 184, 'NULL', 'img-02.png', 'L', '29-04-2022', '02-04-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (789, 170, 'NULL', 'img-01.png', 'M', '16-08-2023', '25-12-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (790, 34, 'NULL', 'img-04.png', 'L', '08-10-2022', '27-05-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (791, 56, 'NULL', 'img-03.png', 'M', '29-12-2023', '11-08-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (792, 129, 'NULL', 'img-05.png', 'M', '14-04-2023', '02-03-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (793, 155, 'NULL', 'img-04.png', 'L', '24-09-2022', '19-02-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (794, 24, 'NULL', 'img-03.png', 'XS', '28-04-2022', '27-06-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (795, 105, 'NULL', 'img-04.png', 'S', '23-04-2022', '25-03-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (796, 141, 'NULL', 'img-01.png', '3XL', '27-09-2022', '10-11-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (797, 176, 'NULL', 'img-04.png', 'L', '23-08-2023', '01-04-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (798, 57, 'NULL', 'img-04.png', '2XL', '13-01-2023', '08-03-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (799, 137, 'NULL', 'img-02.png', 'S', '16-07-2023', '14-03-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (800, 152, 'NULL', 'img-02.png', 'S', '19-11-2023', '27-06-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (801, 192, 'NULL', 'img-05.png', 'XL', '28-06-2022', '04-03-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (802, 6, 'NULL', 'img-02.png', '2XL', '16-12-2022', '06-08-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (803, 156, 'NULL', 'img-01.png', 'XL', '24-03-2023', '15-02-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (804, 15, 'NULL', 'img-05.png', 'XL', '03-12-2022', '03-08-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (805, 156, 'NULL', 'img-04.png', '3XL', '03-11-2023', '02-01-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (806, 143, 'NULL', 'img-01.png', 'L', '30-01-2023', '18-10-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (807, 32, 'NULL', 'img-05.png', 'L', '17-01-2023', '14-02-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (808, 115, 'NULL', 'img-01.png', 'XL', '10-11-2023', '29-05-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (809, 189, 'NULL', 'img-02.png', 'XL', '30-03-2023', '11-07-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (810, 29, 'NULL', 'img-03.png', 'S', '03-08-2022', '18-10-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (811, 83, 'NULL', 'img-04.png', '2XL', '12-02-2022', '28-06-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (812, 87, 'NULL', 'img-01.png', 'S', '13-02-2022', '13-06-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (813, 106, 'NULL', 'img-04.png', 'L', '23-05-2022', '05-04-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (814, 19, 'NULL', 'img-01.png', 'S', '13-01-2022', '30-03-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (815, 115, 'NULL', 'img-01.png', 'L', '23-06-2023', '28-08-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (816, 23, 'NULL', 'img-05.png', 'XL', '08-01-2022', '12-07-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (817, 131, 'NULL', 'img-01.png', 'S', '03-07-2023', '11-09-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (818, 76, 'NULL', 'img-04.png', '3XL', '13-06-2022', '22-08-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (819, 108, 'NULL', 'img-05.png', 'L', '24-11-2022', '23-10-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (820, 159, 'NULL', 'img-03.png', 'S', '27-05-2022', '30-04-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (821, 114, 'NULL', 'img-01.png', 'XL', '22-12-2022', '04-07-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (822, 174, 'NULL', 'img-03.png', '3XL', '17-06-2022', '28-04-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (823, 90, 'NULL', 'img-04.png', 'L', '23-05-2023', '13-03-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (824, 74, 'NULL', 'img-02.png', 'M', '13-05-2023', '02-10-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (825, 176, 'NULL', 'img-01.png', 'XS', '13-11-2023', '27-05-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (826, 48, 'NULL', 'img-03.png', 'XS', '05-04-2023', '27-07-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (827, 196, 'NULL', 'img-05.png', 'XL', '28-04-2023', '28-01-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (828, 114, 'NULL', 'img-01.png', 'XS', '06-02-2023', '04-11-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (829, 111, 'NULL', 'img-03.png', '3XL', '29-09-2022', '23-06-2022');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (830, 172, 'NULL', 'img-01.png', 'XS', '01-08-2022', '30-06-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (831, 115, 'NULL', 'img-02.png', 'S', '10-05-2023', '20-04-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (832, 122, 'NULL', 'img-03.png', 'XS', '21-12-2022', '14-09-2023');
insert into product_images (id, product_id , sort_order, image, size, created_at, updated_at) values (833, 102, 'NULL', 'img-03.png', 'S', '14-03-2023', '29-04-2023');
